192.168.0.100 - - [14/May/2020:00:09:49 +0600] "GET /static/css/seafarer_details.css HTTP/1.1" 200 875 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:49 +0600] "GET /static/js/main.js HTTP/1.1" 304 179 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:49 +0600] "GET /static/images/logo.png HTTP/1.1" 304 183 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:54 +0600] "GET /associations/ HTTP/1.1" 200 2370 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:10:00 +0600] "GET /create_association/ HTTP/1.1" 200 3004 "http://192.168.0.106/associations/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:10:52 +0600] "-" 408 0 "-" "-"
192.168.0.100 - - [14/May/2020:00:13:21 +0600] "GET / HTTP/1.1" 200 2395 "android-app://com.google.android.googlequicksearchbox/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:13:22 +0600] "GET /static/css/main.css HTTP/1.1" 200 749 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:13:22 +0600] "GET /static/css/seafarer_details.css HTTP/1.1" 200 875 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:13:22 +0600] "GET /static/js/main.js HTTP/1.1" 304 179 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:13:22 +0600] "GET /static/images/logo.png HTTP/1.1" 304 183 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:28:59 +0600] "-" 408 0 "-" "-"
192.168.0.100 - - [14/May/2020:00:28:59 +0600] "-" 408 0 "-" "-"
192.168.0.100 - - [14/May/2020:00:29:59 +0600] "-" 408 0 "-" "-"
192.168.0.100 - - [14/May/2020:00:29:59 +0600] "-" 408 0 "-" "-"
192.168.0.106 - - [14/May/2020:00:30:37 +0600] "GET / HTTP/1.1" 302 302 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:30:37 +0600] "GET /login/?next=/ HTTP/1.1" 200 917 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:30:37 +0600] "GET /static/css/login.css HTTP/1.1" 200 873 "http://192.168.0.106/login/?next=/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:30:37 +0600] "GET /static/images/background.jpg HTTP/1.1" 200 37417 "http://192.168.0.106/static/css/login.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:30:37 +0600] "GET /favicon.ico HTTP/1.1" 404 9175 "http://192.168.0.106/login/?next=/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:30:43 +0600] "POST /login/?next=/ HTTP/1.1" 302 600 "http://192.168.0.106/login/?next=/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:30:43 +0600] "GET / HTTP/1.1" 200 2394 "http://192.168.0.106/login/?next=/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
